index,depth,fr,delta_ord,orc,tf_sand,tf_clay,tf_adop_tension,tf_adop_compression,iz1,lc,qs_tension,qs_compression,qb1_clay,qb1_sand,qp_clay,qp_sand,Q_b_sand,Q_b_clay,ifr_value,diameter,are_value,area_value,dstar_value,depth,h,fr_percent,qt,gtot,u0_kpa,sig_v0,sig_v0_prime,qtn,n,bq,kc,qtc,,tipdepth,tension_capacity,compression_capacity,Q_shaft,Q_b
563,56.4,1.669260448,8.249364494,169.8432469,98.66330671,533.6691991,73.99748003,98.66330671,35.78315213,2.387525426,45135.83428,47018.97092,4.493314822,3.007713148,18.18861246,19.80592297,28937.59165,43230.75476,0.994097002,3.36,0.083840203,9.621127502,0.98,56.4,16.6,1.669260448,15.466591,20.31698367,553.284,1145.877879,592.593879,36.94259781,0.760481818,-0.038635227,1.894465408,29.30092163,,56.3,57430.38378,88889.63305,47018.97092,41870.66213
564,56.5,0.673894952,5.922987312,107.5953129,62.88913833,639.897282,47.16685375,62.88913833,57.39681301,1.977956963,45187.69694,47088.12114,4.40216442,3.031190549,17.81964224,19.96052269,29163.47072,42353.78512,0.994097002,3.36,0.083840203,9.621127502,0.98,56.5,16.5,0.673894952,18.51725864,19.56794486,554.265,1105.588885,551.3238846,62.0681892,0.60393855,-0.031832961,1,18.51725864,,56.4,57452.93441,89203.29895,47088.12114,42115.17781
565,56.6,0.385156239,5.936940242,111.4993205,65.05968847,662.5110388,48.79476635,65.05968847,68.42728654,1.784669417,45241.34959,47159.658,4.335535218,3.051087223,17.54993207,20.09154316,29354.89916,41712.73707,0.994097002,3.36,0.083840203,9.621127502,0.98,56.6,16.4,0.385156239,19.14253818,18.98073732,555.246,1074.309732,519.0637323,75.42573108,0.530151626,-0.030730517,1,19.14253818,,56.5,57422.1236,89425.97638,47159.658,42266.31838
566,56.7,0.411615309,5.728635168,105.933608,61.86088273,628.8632645,46.39566205,61.86088273,62.42009539,1.831301758,45292.36429,47227.6776,4.325306543,3.048266571,17.50852713,20.07296904,29327.76131,41614.32569,0.994097002,3.36,0.083840203,9.621127502,0.98,56.7,16.3,0.411615309,18.14256,18.97096111,556.227,1075.653495,519.4264949,69.16404142,0.547931777,-0.032590968,1,18.14256,,56.6,57395.26285,89618.88375,47227.6776,42391.20615
567,56.8,0.46248341,5.648783231,103.4000254,60.41303999,613.2565826,45.30977999,60.41303999,58.45985729,1.88018564,45342.18499,47294.1052,4.309195118,3.094771147,17.44330925,20.37920372,29775.18776,41459.31561,0.994097002,3.36,0.083840203,9.621127502,0.98,56.8,16.2,0.46248341,17.66511273,19.06161486,557.208,1082.699724,525.491724,64.74023345,0.566581971,-0.033602347,1,17.66511273,,56.7,57364.18412,89587.03489,47294.1052,42292.92969
568,56.9,0.408815753,5.615637888,103.4593605,60.4275491,613.0388415,45.32066182,60.4275491,59.85615242,1.844427993,45392.01766,47360.54876,4.319073507,3.093484954,17.48329625,20.37073407,29762.81313,41554.35685,0.994097002,3.36,0.083840203,9.621127502,0.98,56.9,16.1,0.408815753,17.631526,18.91724023,558.189,1076.390969,518.2019691,66.62658239,0.552931473,-0.033716971,1,17.631526,,56.8,57331.46729,90027.01925,47360.54876,42666.47049
569,57,0.359751797,5.739131211,107.5622832,62.76898358,636.7549512,47.07673769,62.76898358,64.74289689,1.789687023,45443.78124,47429.56687,4.352366189,3.111301075,17.61806262,20.48805402,29934.2243,41874.66999,0.994097002,3.36,0.083840203,9.621127502,0.98,57,16,0.359751797,18.285118,18.82896904,559.17,1073.251235,514.0812353,71.99472894,0.532050632,-0.03248747,1,18.285118,,56.9,57299.2697,90007.36589,47429.56687,42577.79902
570,57.1,0.399197928,5.679252104,105.5766295,61.63575839,624.4126352,46.22681879,61.63575839,61.29679662,1.830957764,45494.61028,47497.33892,4.403360194,3.145716126,17.82448265,20.71467864,30265.3359,42365.28981,0.994097002,3.36,0.083840203,9.621127502,0.98,57.1,15.9,0.399197928,17.90261222,18.91402711,560.151,1079.990948,519.839948,68.15900664,0.547794507,-0.033297486,1,17.90261222,,57,57271.18113,90176.46509,47497.33892,42679.12617
571,57.2,0.475478717,6.100867236,115.5714601,67.40646935,682.8785701,50.55485201,67.40646935,66.49140779,1.841956153,45550.19824,47571.45621,4.458364045,3.133578507,18.04713425,20.63475188,30148.55832,42894.48888,0.994097002,3.36,0.083840203,9.621127502,0.98,57.2,15.8,0.475478717,19.548039,19.25466545,561.132,1101.366864,540.2348637,72.65855549,0.552023034,-0.030419145,1,19.548039,,57.1,57241.94204,90503.23482,47571.45621,42931.77861
572,57.3,0.508205813,6.236185237,118.8940885,69.32217164,701.8422852,51.99162873,69.32217164,67.71754021,1.851320983,45607.36602,47647.67992,4.497006343,3.181640945,18.20355547,20.95124514,30610.97316,43266.27135,0.994097002,3.36,0.083840203,9.621127502,0.98,57.3,15.7,0.508205813,20.059028,19.37194016,562.113,1110.012171,547.8991712,73.60849749,0.555607397,-0.029664496,1,20.059028,,57.2,57221.42161,90393.2597,47647.67992,42745.57978
573,57.4,0.463993681,6.595707184,129.3192313,75.29687591,762.6514933,56.47265693,75.29687591,77.34775142,1.783628344,45669.46095,47730.47315,4.584849212,3.174147903,18.55913703,20.90190313,30538.88165,44111.41879,0.994097002,3.36,0.083840203,9.621127502,0.98,57.4,15.6,0.463993681,21.76219591,19.39727769,563.094,1113.403739,550.3097394,83.6148625,0.529794396,-0.02727007,1,21.76219591,,57.3,57204.09734,90866.27251,47730.47315,43135.79936
574,57.5,0.345006442,6.773007079,136.5874123,79.42167236,804.7384515,59.56625427,79.42167236,89.08341175,1.66766653,45734.95747,47817.80184,4.714848612,3.177052758,19.08536517,20.92103173,30566.82963,45362.1596,0.994097002,3.36,0.083840203,9.621127502,0.98,57.5,15.5,0.345006442,22.926255,19.14044511,564.075,1100.575594,536.5005938,96.48650286,0.485553451,-0.025844556,1,22.926255,,57.4,57196.07675,90816.73159,47817.80184,42998.92975
575,57.6,0.337287339,6.862370169,139.5029642,81.08639525,821.1185526,60.81479644,81.08639525,91.76177475,1.652297671,45801.82683,47906.96099,4.849266708,3.190909,19.62947987,21.0122757,30700.1423,46655.41323,0.994097002,3.36,0.083840203,9.621127502,0.98,57.6,15.4,0.337287339,23.35508682,19.14377734,565.056,1102.681575,537.6255748,99.24530302,0.479694056,-0.02539303,1,23.35508682,,57.5,57194.6718,90875.61188,47906.96099,42968.65089
576,57.7,0.342041161,6.79660114,137.8112978,80.11277604,810.3690731,60.08458203,80.11277604,89.48873296,1.664220095,45867.89328,47995.04959,4.978297587,3.193716453,20.15178751,21.03076289,30727.15316,47896.83577,0.994097002,3.36,0.083840203,9.621127502,0.98,57.7,15.3,0.342041161,23.01183,19.13579392,566.037,1104.135309,538.0983092,96.9226211,0.484238877,-0.02583736,1,23.01183,,57.6,57196.16189,91043.29027,47995.04959,43048.24068
577,57.8,0.623265985,5.929852598,110.6886347,64.60664195,650.2403109,48.45498146,64.60664195,56.89935126,1.961111475,45921.17232,48066.0883,5.04626163,3.2280418,20.42690103,21.25679681,31057.4017,48550.72649,0.994097002,3.36,0.083840203,9.621127502,0.98,57.8,15.2,0.623265985,18.43445182,19.46951709,567.018,1125.338088,558.3200878,61.91385405,0.597495105,-0.03275835,1,18.43445182,,57.7,57196.54493,91102.77607,48066.0883,43036.68777
578,57.9,1.472824143,7.940360154,164.1877634,95.35898045,612.7451055,71.51923534,95.35898045,41.85903347,2.299040855,45999.81182,48170.94098,5.052078443,3.242629913,20.45044706,21.35286017,31197.7558,48606.69079,0.994097002,3.36,0.083840203,9.621127502,0.98,57.9,15.1,1.472824143,17.3428125,20.35628337,567.999,1178.628807,610.6298071,43.38549579,0.726670978,-0.035139356,1.572540354,27.2722725,,57.8,57174.27861,91434.89706,48170.94098,43263.95608
579,58,1.009197903,6.502718498,124.5496109,72.60299049,619.1511147,54.45224287,72.60299049,46.82324109,2.154657694,46059.68519,48250.77214,4.992669575,3.246810693,20.20996428,21.38039079,31237.97962,48035.1105,0.994097002,3.36,0.083840203,9.621127502,0.98,58,15,1.009197903,17.495039,19.9365681,568.98,1156.32095,587.3409498,49.74454361,0.67142918,-0.03482403,1.179379911,20.63329753,,57.9,57197.13128,91636.8898,48250.77214,43386.11766
580,58.1,0.687567035,6.547043184,126.9671543,73.96686539,743.6415492,55.47514904,73.96686539,65.93610457,1.935925549,46120.6833,48332.10295,4.964564688,3.249562882,20.09619773,21.39851408,31264.45878,47764.7098,0.994097002,3.36,0.083840203,9.621127502,0.98,58.1,14.9,0.687567035,20.977593,19.78843628,569.961,1149.708148,579.7471479,70.51891665,0.587931418,-0.028745426,1,20.977593,,58,57187.18771,91694.64189,48332.10295,43362.53894
581,58.2,0.22941747,5.80913231,114.7864165,66.80993405,671.6207048,50.10745054,66.80993405,73.49003637,1.6600173,46175.77932,48405.56431,4.954441027,3.249806488,20.05521789,21.40011824,31266.80254,47667.30877,0.994097002,3.36,0.083840203,9.621127502,0.98,58.2,14.8,0.22941747,18.914068,18.36547714,570.942,1068.87077,497.9287695,82.19350981,0.4825813,-0.031994155,1,18.914068,,58.1,57179.42622,91741.18665,48405.56431,43335.62234
582,58.3,0.272653633,5.988485742,118.6642392,69.05760962,693.6043054,51.79320721,69.05760962,73.95209636,1.687946788,46232.72893,48481.49712,4.975528583,3.25509473,20.14057879,21.43494154,31317.68139,47870.19483,0.994097002,3.36,0.083840203,9.621127502,0.98,58.3,14.7,0.272653633,19.50008727,18.612607,571.923,1085.114988,513.1919881,82.14437076,0.493244053,-0.0310575,1,19.50008727,,58.2,57161.35228,91749.48349,48481.49712,43267.98637
583,58.4,0.243478497,5.812411512,114.9078131,66.87900443,670.9602759,50.15925332,66.87900443,71.94048905,1.67778507,46287.88191,48555.03443,5.025819981,3.259173021,20.34415472,21.46179727,31356.91915,48354.05478,0.994097002,3.36,0.083840203,9.621127502,0.98,58.4,14.6,0.243478497,18.831307,18.42715162,572.904,1076.145655,503.2416546,80.47430617,0.489357851,-0.032266899,1,18.831307,,58.3,57146.45802,91810.20155,48555.03443,43255.16712
584,58.5,0.801058299,5.799134258,108.1121077,63.10682804,572.5941011,47.33012103,63.10682804,43.66405133,2.115693093,46339.92409,48624.42401,5.13616442,3.263088462,20.790821,21.48758061,31394.59011,49415.6927,0.994097002,3.36,0.083840203,9.621127502,0.98,58.5,14.5,0.801058299,16.042953,19.53272134,573.885,1142.664198,568.7791984,47.5736121,0.656479598,-0.038515025,1.101354133,17.66897259,,58.4,57128.32045,91854.60944,48624.42401,43230.18543
585,58.6,1.061713396,7.048905907,139.2564049,81.05314219,784.3739513,60.78985664,81.05314219,61.73132297,2.076250046,46406.76603,48713.54659,5.310489897,3.274995827,21.49647789,21.56599114,31509.15238,51092.90034,0.994097002,3.36,0.083840203,9.621127502,0.98,58.6,14.4,1.061713396,21.938616,20.35672902,574.866,1192.904321,618.0383206,64.44555186,0.641582124,-0.027710112,1.034524336,22.69603214,,58.5,57104.51464,91889.55662,48713.54659,43176.01003
586,58.7,0.241924135,7.198175693,155.0474476,89.88407529,902.5252223,67.41305647,89.88407529,108.3970696,1.526445997,46480.89056,48812.3793,5.51811073,3.308409981,22.33691196,21.78602481,31830.63422,53090.44684,0.994097002,3.36,0.083840203,9.621127502,0.98,58.7,14.3,0.241924135,25.19931864,18.8819493,575.847,1108.370424,532.5234239,116.9494774,0.431696887,-0.023903044,1,25.19931864,,58.6,57106.16003,92035.00188,48812.3793,43222.62258
587,58.8,0.24227615,7.715454519,170.915022,98.96128398,993.8430562,74.22096299,98.96128398,123.5002024,1.478415524,46562.50077,48921.19291,5.538208175,3.316364597,22.41826496,21.8384063,31907.16659,53283.80692,0.994097002,3.36,0.083840203,9.621127502,0.98,58.8,14.2,0.24227615,27.700355,19.03260249,576.828,1119.117026,542.2890264,132.0483964,0.413397453,-0.021700569,1,27.700355,,58.7,57120.51394,92403.99098,48921.19291,43482.79807
588,58.9,0.238534138,8.257024691,188.2182039,108.8472766,1093.298652,81.63545746,108.8472766,140.9442875,1.42644306,46652.26364,49040.87674,5.582227298,3.332354065,22.59645118,21.94369765,32061.0033,53707.32052,0.994097002,3.36,0.083840203,9.621127502,0.98,58.9,14.1,0.238534138,30.41858667,19.16093829,577.809,1128.579265,550.7702653,149.5373815,0.393594073,-0.019727172,1,30.41858667,,58.8,57147.88128,92545.06895,49040.87674,43504.19221
589,59,0.222918329,7.612283086,169.2723345,97.99407813,982.1990505,73.4955586,97.99407813,122.7999958,1.465418253,46733.07623,49148.62686,5.589748964,3.356300863,22.62689833,22.10138836,32291.3985,53779.68742,0.994097002,3.36,0.083840203,9.621127502,0.98,59,14,0.222918329,27.27890667,18.91291315,578.79,1115.861876,537.0718759,131.5830217,0.408435814,-0.022122425,1,27.27890667,,58.9,57189.48837,92782.13187,49148.62686,43633.50501
590,59.1,0.368336055,5.854261806,114.8988258,66.89721051,665.9814478,50.17290788,66.89721051,63.25529785,1.802786788,46788.24423,49222.18418,5.573663909,3.383273733,22.5617872,22.2790059,32550.90792,53624.93106,0.994097002,3.36,0.083840203,9.621127502,0.98,59.1,13.9,0.368336055,18.46338273,18.86792941,579.771,1115.094628,535.3236281,70.42049927,0.537045934,-0.033419493,1,18.46338273,,59,57215.9475,93075.25719,49222.18418,43853.07301
591,59.2,1.142586038,6.969011157,141.2948126,82.13815838,582.7177015,61.60361879,82.13815838,39.76080721,2.244206193,46855.98094,49312.49981,5.5608786,3.395060446,22.51003319,22.35662192,32664.30939,53501.92197,0.994097002,3.36,0.083840203,9.621127502,0.98,59.2,13.8,1.142586038,16.12588,19.9465336,580.752,1180.834789,600.0827891,42.18448515,0.705613853,-0.038859166,1.403925915,22.63954083,,59.1,57198.82975,93339.10214,49312.49981,44026.60233
592,59.3,1.960403143,0,0,0,426.5869734,426.5869734,426.5869734,22.61666879,2.588710076,47325.03782,49781.55668,5.596836872,3.407940442,22.65558967,22.44143725,32788.22947,53847.88109,0.994097002,3.36,0.083840203,9.621127502,0.98,59.3,13.7,1.960403143,11.78374056,20.05026928,581.733,1188.980968,607.2479683,23.38798432,0.837278741,-0.054907617,1,11.78374056,,59.2,57203.51324,93485.62177,49781.55668,43704.06509
593,59.4,1.626743188,8.519828267,188.0092793,108.8771256,578.7261654,81.65784418,108.8771256,35.46634936,2.383088549,47414.82531,49901.27333,5.650078161,3.409000359,22.87110654,22.44841686,32798.42707,54360.12232,0.994097002,3.36,0.083840203,9.621127502,0.98,59.4,13.6,1.626743188,15.957075,20.33280876,582.714,1207.76884,625.0548403,36.69690546,0.758770109,-0.039507892,1.876857601,29.94915751,,59.3,58000.72959,115456.415,49901.27333,65555.14167
594,59.5,0.702069655,6.238037387,122.0754184,71.08565451,704.4863904,53.31424088,71.08565451,57.5988008,1.98731848,47473.44738,49979.43609,5.701593862,3.400834504,23.07963837,22.39464434,32719.86234,54855.76145,0.994097002,3.36,0.083840203,9.621127502,0.98,59.5,13.5,0.702069655,19.388825,19.68503167,583.695,1171.259384,587.5643844,62.08950323,0.607519376,-0.03204023,1,19.388825,,59.4,58043.0003,94489.64255,49979.43609,44510.20646
595,59.6,0.886728368,6.262222706,122.3339247,71.24226564,642.9191597,53.43169923,71.24226564,47.66815348,2.113249442,47532.1986,50057.77106,5.689603035,3.397264364,23.03110037,22.37113481,32685.51357,54740.39617,0.994097002,3.36,0.083840203,9.621127502,0.98,59.6,13.4,0.886728368,17.66151722,19.80214748,584.676,1180.20799,595.5319898,51.13583747,0.655591402,-0.035475094,1.096858439,19.37218421,,59.5,58032.43731,94423.04679,50057.77106,44365.27573
596,59.7,0.902280975,7.204428185,147.7797991,85.86126192,850.9168796,64.39594644,85.86126192,68.92599294,1.993975013,47603.00564,50152.18044,5.67660659,3.38984848,22.9784917,22.32230089,32614.1644,54615.35572,0.994097002,3.36,0.083840203,9.621127502,0.98,59.7,13.3,0.902280975,23.331652,20.26699938,585.657,1209.939863,624.282863,72.31898886,0.610155621,-0.026474307,1,23.331652,,59.6,58022.48728,94401.2222,50152.18044,44249.04176
597,59.8,0.460884578,8.589288304,195.6209556,113.1324751,1125.112078,84.84935635,113.1324751,120.4983791,1.62762565,47696.30238,50276.5761,5.707296055,3.395415199,23.10272043,22.35895798,32667.72251,54910.62297,0.994097002,3.36,0.083840203,9.621127502,0.98,59.8,13.2,0.460884578,30.791774,19.9359892,586.638,1192.172154,605.5341542,126.7928288,0.470355815,-0.019819118,1,30.791774,,59.7,58032.71696,94369.04685,50276.5761,44092.47075
598,59.9,0.361660422,9.847755389,239.9902648,138.4102632,1378.728142,103.8076974,138.4102632,168.7035777,1.451036921,47810.4449,50428.76613,5.717072077,3.390204516,23.14229306,22.3246454,32617.58987,55004.67933,0.994097002,3.36,0.083840203,9.621127502,0.98,59.9,13.1,0.361660422,37.661005,19.97451888,587.619,1196.473681,608.8546809,175.9360582,0.403025897,-0.01611481,1,37.661005,,59.8,58080.62822,94511.76948,50428.76613,44083.00335
599,60,0.286970095,9.30618531,225.1345254,129.8801537,1291.897104,97.41011529,129.8801537,163.3014351,1.409809618,47917.55292,50571.57682,5.746557907,3.384029972,23.26164956,22.28398576,32558.18379,55288.36626,0.994097002,3.36,0.083840203,9.621127502,0.98,60,13,0.286970095,35.22161,19.60417852,588.6,1176.250711,587.6507112,171.3311459,0.387280949,-0.0172887,1,35.22161,,59.9,58162.92735,94596.40551,50571.57682,44024.82869
600,60.1,0.38190911,8.422805323,193.6049725,111.9233889,1109.683899,83.94254168,111.9233889,122.9069355,1.575626247,48009.85257,50694.64301,5.706390654,3.382105626,23.09905543,22.27131386,32539.66941,54901.91199,0.994097002,3.36,0.083840203,9.621127502,0.98,60.1,12.9,0.38190911,30.195495,19.68979187,589.581,1183.356491,593.7754914,129.9372673,0.450504554,-0.020321873,1,30.195495,,60,58232.84741,94655.02124,50694.64301,43960.37823
601,60.2,0.437024912,7.760905482,172.0572304,99.61924727,985.0283818,74.71443545,99.61924727,100.4028622,1.678358119,48092.00538,50804.1801,5.643591518,3.388508133,22.84484909,22.31347465,32601.26875,54297.7135,0.994097002,3.36,0.083840203,9.621127502,0.98,60.2,12.8,0.437024912,26.75141,19.6523844,590.562,1183.073541,592.5115409,106.9111199,0.489672956,-0.023097396,1,26.75141,,60.1,58278.06979,94721.36174,50804.1801,43917.18164
602,60.3,0.279323296,7.003579172,153.4186777,88.87393033,877.2898696,66.65544775,88.87393033,94.93387952,1.602001158,48165.29687,50901.90209,5.600752083,3.370145873,22.67143816,22.19255836,32424.60311,53885.54983,0.994097002,3.36,0.083840203,9.621127502,0.98,60.3,12.7,0.279323296,23.77877545,18.95356938,591.543,1142.900234,551.3572336,103.0500144,0.460502103,-0.026132986,1,23.77877545,,60.2,58306.45551,94845.13499,50901.90209,43943.2329
603,60.4,0.298645423,6.537332026,139.3624867,80.82849955,795.9683322,60.62137467,80.82849955,81.1269414,1.671856358,48231.95355,50990.77766,5.510473083,3.368456544,22.30599532,22.18143405,32408.34986,53016.96407,0.994097002,3.36,0.083840203,9.621127502,0.98,60.4,12.6,0.298645423,21.531975,18.87250912,592.524,1139.899551,547.3755508,89.02646976,0.487126595,-0.029056581,1,21.531975,,60.3,58315.76163,94706.49928,50990.77766,43715.72162
604,60.5,0.265931922,6.252075171,132.2927283,76.75382114,754.6868732,57.56536586,76.75382114,76.8277893,1.669606212,48295.24998,51075.1729,5.431961855,3.37011774,21.98818756,22.19237311,32424.33243,52261.59753,0.994097002,3.36,0.083840203,9.621127502,0.98,60.5,12.5,0.265931922,20.37463045,18.65156513,593.505,1128.41969,534.9146904,85.09752011,0.486252933,-0.030837499,1,20.37463045,,60.4,58297.60685,94696.99774,51075.1729,43621.82484
605,60.6,0.203053799,6.904096988,154.367357,89.34438553,879.5550818,67.00828914,89.34438553,100.8324767,1.523429327,48368.92944,51173.41218,5.425543463,3.375943914,21.96220638,22.23073872,32480.3868,52199.84536,0.994097002,3.36,0.083840203,9.621127502,0.98,60.6,12.4,0.203053799,23.69812056,18.58260501,594.486,1126.105864,531.6198636,109.8631898,0.430528101,-0.026337303,1,23.69812056,,60.5,58276.40511,94714.68789,51173.41218,43541.27571
606,60.7,0.228391997,6.874030868,152.7714726,88.44360893,869.4054385,66.3327067,88.44360893,96.39450327,1.559679712,48441.86606,51270.66101,5.264994413,3.383602194,21.31231547,22.28116882,32554.06809,50655.18248,0.994097002,3.36,0.083840203,9.621127502,0.98,60.7,12.3,0.228391997,23.377285,18.69562355,595.467,1134.824349,539.3573495,105.1104809,0.444352166,-0.026771633,1,23.377285,,60.6,58274.24391,94796.99582,51270.66101,43526.33481
607,60.8,0.290478011,6.937981735,152.9868831,88.5983751,869.5658827,66.44878133,88.5983751,91.04054752,1.624806271,48514.93031,51368.08001,5.349063668,3.399570958,21.65262171,22.38632384,32707.7056,51464.02351,0.994097002,3.36,0.083840203,9.621127502,0.98,60.8,12.2,0.290478011,23.33393,18.96791703,596.448,1153.249355,556.8013554,99.03092046,0.469196428,-0.026890428,1,23.33393,,60.7,58272.52231,94896.78292,51368.08001,43528.70291
608,60.9,0.426479158,6.216419647,129.0513443,74.93834121,732.6130647,56.2037559,74.93834121,64.87605011,1.825695514,48576.72957,51450.47902,5.346863367,3.4177939,21.64371505,22.50632271,32883.03085,51442.85413,0.994097002,3.36,0.083840203,9.621127502,0.98,60.9,12.1,0.426479158,19.61852909,19.1314749,597.429,1165.106821,567.6778214,71.48110882,0.54580323,-0.03237497,1,19.61852909,,60.8,58272.30847,95077.8871,51450.47902,43627.40808
609,61,0.523607363,6.333492099,131.2614353,76.2275898,744.2325434,57.17069235,76.2275898,62.78842418,1.884565311,48639.59203,51534.29563,5.413910446,3.431112908,21.91511677,22.59402896,33011.17472,52087.92262,0.994097002,3.36,0.083840203,9.621127502,0.98,61,12,0.523607363,19.88838,19.3881281,598.41,1182.675814,584.2658141,68.55371928,0.568281187,-0.031990776,1,19.88838,,60.9,58254.8911,95257.15891,51534.29563,43722.86328
610,61.1,0.285879916,6.326831345,135.9579021,78.82574231,769.8937952,59.11930673,78.82574231,75.82854617,1.687764314,48704.5971,51620.96906,5.477366631,3.438672583,22.1719828,22.64380975,33083.90732,52698.44267,0.994097002,3.36,0.083840203,9.621127502,0.98,61.1,11.9,0.285879916,20.531137,18.74590853,599.391,1145.375011,545.9840112,83.87052172,0.493181144,-0.030919135,1,20.531137,,61,58240.06988,95392.18372,51620.96906,43771.21466
611,61.2,0.392947116,6.279301162,132.4854625,76.87567908,749.2812211,57.65675931,76.87567908,67.42398653,1.794187199,48767.99402,51705.49829,5.243164831,3.448234874,21.2239509,22.70677786,33175.90734,50445.15729,0.994097002,3.36,0.083840203,9.621127502,0.98,61.2,11.8,0.392947116,19.93934056,19.06323864,600.372,1166.670205,566.2982048,74.34651223,0.533781796,-0.031981172,1,19.93934056,,61.1,58229.43641,95476.89909,51705.49829,43771.4008
612,61.3,0.427712374,6.17650038,129.24098,75.02128412,729.9992982,56.26596309,75.02128412,63.35676555,1.834602323,48829.86168,51787.9885,5.158749295,3.459655216,20.88224294,22.78198131,33285.78391,49632.98466,0.994097002,3.36,0.083840203,9.621127502,0.98,61.3,11.7,0.427712374,19.384935,19.11518346,601.353,1171.760746,570.4077461,69.95043046,0.549197341,-0.033017474,1,19.384935,,61.2,58216.75075,95577.70176,51787.9885,43789.71326
613,61.4,0.472990709,5.733088195,116.3124576,67.61323235,656.1290271,50.70992427,67.61323235,52.80922398,1.920395232,48885.62015,51862.33313,4.986393828,3.465315863,20.18456051,22.81925692,33340.24571,47974.73074,0.994097002,3.36,0.083840203,9.621127502,0.98,61.4,11.6,0.472990709,17.38598056,19.05565473,602.334,1170.0172,567.6832004,58.99789062,0.581907079,-0.037144509,1,17.38598056,,61.3,58202.10524,95693.35606,51862.33313,43831.02293
614,61.5,0.470626467,6.018756215,124.7346788,72.43740299,702.7263038,54.32805224,72.43740299,58.08675845,1.886399985,48945.35697,51941.98221,4.826027379,3.471348615,19.53540875,22.85898285,33398.28759,46431.82469,0.994097002,3.36,0.083840203,9.621127502,0.98,61.5,11.5,0.470626467,18.580445,19.15624078,603.315,1178.108808,574.793808,64.29594313,0.568953708,-0.034668621,1,18.580445,,61.4,58178.39391,95741.12355,51941.98221,43799.14134
615,61.6,0.339145271,6.795134873,150.5383054,87.16272594,846.9876377,65.37204445,87.16272594,81.71304332,1.694906554,49017.23728,52037.82264,4.718018839,3.466973563,19.09819802,22.83017294,33356.19466,45392.66075,0.994097002,3.36,0.083840203,9.621127502,0.98,61.6,11.4,0.339145271,22.345945,19.07591406,604.296,1175.076306,570.7803061,89.17713145,0.49592897,-0.028543751,1,22.345945,,61.5,58161.15149,95800.73579,52037.82264,43762.91315
616,61.7,0.30947481,6.289795258,136.4687309,79.08822349,766.8125996,59.31616762,79.08822349,72.09870295,1.721118686,49082.45882,52124.78468,4.691108085,3.468608723,18.98926524,22.84094054,33371.92674,45133.74896,0.994097002,3.36,0.083840203,9.621127502,0.98,61.7,11.3,0.30947481,20.186187,18.80722659,605.277,1160.405881,555.1288806,79.87936877,0.505900957,-0.031813516,1,20.186187,,61.6,58163.61576,95786.149,52124.78468,43661.36432
617,61.8,0.663372162,6.062987788,124.7025624,72.44411483,699.7652985,54.33308612,72.44411483,52.28116643,2.00571983,49142.20116,52204.44114,4.648850921,3.465519039,18.81821131,22.82059484,33342.2005,44727.1874,0.994097002,3.36,0.083840203,9.621127502,0.98,61.8,11.2,0.663372162,18.38028955,19.53097559,606.258,1207.014291,600.7562915,57.02187032,0.614510941,-0.03530241,1,18.38028955,,61.7,58155.88365,95815.47044,52204.44114,43611.0293
618,61.9,0.662243395,5.911029959,120.763172,70.17750789,676.7484652,52.63313092,70.17750789,49.65259552,2.022830399,49200.07431,52281.60534,4.634540247,3.470636108,18.76028273,22.85429096,33391.43247,44589.50258,0.994097002,3.36,0.083840203,9.621127502,0.98,61.9,11.1,0.662243395,17.73590955,19.47207631,607.239,1205.321524,598.0825236,54.40079693,0.621029504,-0.036734265,1,17.73590955,,61.8,58139.89856,95788.02407,52281.60534,43506.41873
619,62,0.956437998,6.525799625,139.8148844,81.07273897,549.3716581,60.80455423,81.07273897,33.63793058,2.251250422,49266.93241,52370.74948,4.619752605,3.476385987,18.70042343,22.89215417,33446.75279,44447.22879,0.994097002,3.36,0.083840203,9.621127502,0.98,62,11,0.956437998,14.36514,19.55113407,608.22,1212.170312,603.9503123,36.78318081,0.70820463,-0.046242029,1.42426362,20.45974629,,61.9,58121.35169,95835.82909,52370.74948,43465.07961
620,62.1,11.11295205,0,0,0,186.9052191,186.9052191,186.9052191,5.446635706,3.550779696,49472.44544,52576.2625,4.595442501,3.482736919,18.6020179,22.93397533,33507.85591,44213.33818,0.994097002,3.36,0.083840203,9.621127502,0.98,62.1,10.9,11.11295205,4.87611,20.46831398,609.201,1271.082298,661.8812982,5.446637806,1,-0.168986496,1,4.87611,,62,58117.21782,95908.66156,52576.2625,43332.39906
621,62.2,2.252926914,0,0,0,603.4772467,603.4772467,603.4772467,29.72015079,2.536091453,50136.00333,53239.82039,4.621808392,3.478885942,18.70874511,22.90861648,33470.80517,44467.00778,0.994097002,3.36,0.083840203,9.621127502,0.98,62.2,10.8,2.252926914,15.7076885,20.67531372,610.182,1286.004513,675.8225134,30.2322735,0.817377307,-0.042310038,1,15.7076885,,62.1,58385.13962,106930.1303,53239.82039,53690.30991
