Reading,Depth,Cone,Friction,Pore 2,Slope x,Slope y
5181,24.462,5.2304,0.1924,0.4997,-3.6141,-6.9989
5182,24.471,5.6970,0.1846,0.4655,-3.6620,-7.0241
5183,24.481,6.2185,0.1731,0.3288,-3.6753,-6.9934
5184,24.490,6.7985,0.1647,0.2309,-3.6825,-6.9927
5185,24.501,7.3668,0.1567,0.2135,-3.7183,-6.9925
5186,24.510,7.9104,0.1522,0.2015,-3.7590,-6.9741
5187,24.520,8.4082,0.1505,0.1901,-3.7715,-6.9871
5188,24.529,8.8354,0.1511,0.1735,-3.8188,-6.9900
5189,24.538,9.2812,0.1491,0.1176,-3.8510,-6.9391
5190,24.548,9.7073,0.1374,0.0702,-3.8543,-6.9720
5191,24.558,10.0853,0.1301,0.0612,-3.8988,-6.9552
5192,24.567,10.4003,0.1233,0.0454,-3.9159,-6.9364
5193,24.577,10.6808,0.1163,0.0262,-3.9401,-6.9434
5194,24.587,10.9349,0.1075,0.0211,-3.9784,-6.9502
5195,24.596,11.1841,0.1027,0.0059,-4.0096,-6.9483
5196,24.606,11.3706,0.0924,-0.0043,-4.0487,-6.9175
5197,24.615,11.5101,0.0768,-0.0033,-4.0294,-6.9371
5198,24.626,11.5710,0.0646,-0.0085,-4.0578,-6.9370
5199,24.635,11.5401,0.0592,-0.0065,-4.0794,-6.9232
5200,24.645,11.4417,0.0622,0.0016,-4.0806,-6.9320
5201,24.654,11.2950,0.0611,0.0101,-4.1162,-6.8989
5202,24.665,11.1595,0.0547,0.0182,-4.1100,-6.9160
5203,24.674,11.0073,0.0488,0.0276,-4.1556,-6.9016
5204,24.684,10.8784,0.0490,0.0332,-4.1779,-6.8989
5205,24.693,10.7741,0.0534,0.0377,-4.2007,-6.8855
5206,24.703,10.6657,0.0598,0.0397,-4.2132,-6.8412
5207,24.713,10.5621,0.0659,0.0458,-4.2429,-6.8823
5208,24.722,10.4894,0.0716,0.0524,-4.2408,-6.8506
5209,24.732,10.4252,0.0790,0.0583,-4.2400,-6.8604
5210,24.741,10.3983,0.0851,0.0609,-4.2951,-6.8430
5211,24.751,10.3975,0.0908,0.0679,-4.2996,-6.8312
5212,24.760,10.4204,0.0964,0.0747,-4.3349,-6.8486
5213,24.771,10.4820,0.0996,0.0830,-4.3682,-6.8286
5214,24.780,10.5467,0.1020,0.0873,-4.3727,-6.8332
5215,24.789,10.6093,0.1036,0.0947,-4.3787,-6.8444
5216,24.799,10.6573,0.1037,0.1042,-4.3947,-6.7685
5217,24.809,10.6868,0.1036,0.1114,-4.4177,-6.7860
5218,24.819,10.6763,0.1051,0.1169,-4.4236,-6.7809
5219,24.829,10.6141,0.1057,0.1242,-4.4357,-6.7625
5220,24.839,10.5510,0.1062,0.1336,-4.4568,-6.7498
5221,24.848,10.4128,0.1063,0.1365,-4.4846,-6.7252
5222,24.858,10.2866,0.1065,0.1414,-4.4689,-6.7165
5223,24.867,10.1395,0.1063,0.1497,-4.5096,-6.7140
5224,24.878,9.9902,0.1063,0.1548,-4.5220,-6.7146
5225,24.887,9.8489,0.1069,0.1574,-4.5207,-6.6674
5226,24.897,9.7703,0.1065,0.1645,-4.5176,-6.6840
5227,24.907,9.7476,0.1064,0.1711,-4.5416,-6.6773
5228,24.916,9.7836,0.1065,0.1781,-4.5523,-6.6423
5229,24.926,9.8863,0.1072,0.1850,-4.5799,-6.6281
5230,24.935,10.0405,0.1085,0.1913,-4.5622,-6.6099
5231,24.945,10.2039,0.1091,0.2007,-4.6047,-6.6483
5288,24.998,10.5328,0.1060,0.1520,-4.7086,-6.6511
5289,25.009,10.3898,0.1017,0.1309,-4.7211,-6.6256
5290,25.019,10.2074,0.0975,0.1186,-4.7102,-6.5992
5291,25.028,9.9489,0.0946,0.1164,-4.7168,-6.6088
5292,25.039,9.6117,0.0928,0.1242,-4.7010,-6.5847
5293,25.048,9.1933,0.0919,0.1340,-4.7274,-6.5712
5294,25.058,8.7011,0.0896,0.1429,-4.7468,-6.5777
5295,25.068,8.1032,0.0876,0.1490,-4.7684,-6.5810
5296,25.078,7.4838,0.0867,0.1554,-4.7694,-6.5515
5297,25.088,6.8039,0.0878,0.1605,-4.7790,-6.5276
5298,25.098,6.1365,0.0923,0.1654,-4.7783,-6.5054
5299,25.107,5.5123,0.0981,0.1734,-4.7817,-6.4904
5300,25.117,4.9199,0.1055,0.1822,-4.7968,-6.5067
5301,25.128,4.4340,0.1167,0.1932,-4.8062,-6.4607
5302,25.137,4.0764,0.1306,0.2035,-4.8276,-6.4972
5303,25.147,3.8334,0.1452,0.2198,-4.8417,-6.4615
5304,25.157,3.6991,0.1608,0.2523,-4.8845,-6.4260
5305,25.166,3.7056,0.1795,0.3041,-4.8932,-6.4612
5306,25.176,3.7092,0.2024,0.3183,-4.8936,-6.4465
5307,25.185,3.8264,0.2229,0.2937,-4.9434,-6.4441
5308,25.196,4.4586,0.2194,0.2895,-4.9452,-6.4371
5309,25.205,5.2125,0.2154,0.3362,-4.9448,-6.4262
5310,25.215,5.8850,0.2054,0.3962,-4.9667,-6.3778
5311,25.225,6.5465,0.1975,0.3262,-4.9855,-6.4118
5312,25.234,7.2371,0.1880,0.2462,-4.9910,-6.3955
5313,25.244,7.9753,0.1784,0.2048,-5.0185,-6.4017
5314,25.253,8.6712,0.1742,0.1759,-5.0248,-6.3405
5315,25.264,9.3602,0.1720,0.1775,-5.0327,-6.3664
5316,25.273,10.0075,0.1650,0.1462,-5.0558,-6.3799
5317,25.282,10.5934,0.1566,0.1386,-5.0629,-6.3591
5318,25.292,11.0167,0.1531,0.1325,-5.0816,-6.3665
5319,25.302,11.3361,0.1472,0.1378,-5.0884,-6.3410
5320,25.311,11.5299,0.1453,0.1448,-5.0843,-6.3506
5321,25.321,11.6113,0.1396,0.1322,-5.1108,-6.3245
5322,25.331,11.5939,0.1268,0.1198,-5.0743,-6.3236
5323,25.341,11.4961,0.1122,0.1132,-5.1231,-6.3128
5324,25.350,11.3872,0.1096,0.1108,-5.1058,-6.3081
5325,25.360,11.2578,0.1062,0.1171,-5.1076,-6.2574
5326,25.370,11.1539,0.0881,0.1195,-5.1381,-6.2670
5327,25.380,11.0383,0.0756,0.1268,-5.1430,-6.2159
5328,25.389,10.9315,0.0784,0.1363,-5.1481,-6.2823
5329,25.400,10.8031,0.0795,0.1409,-5.1796,-6.2384
5330,25.409,10.6709,0.0821,0.1515,-5.1871,-6.2095
5331,25.418,10.5284,0.0870,0.1563,-5.1973,-6.2208
5332,25.428,10.3541,0.0940,0.1629,-5.1986,-6.1896
5333,25.438,10.1622,0.0970,0.1579,-5.2033,-6.2030
5334,25.448,9.9758,0.0980,0.1608,-5.2274,-6.2049
5335,25.457,9.8460,0.0997,0.1624,-5.2606,-6.1726
5336,25.467,9.7245,0.1007,0.1698,-5.2496,-6.2062
5337,25.476,9.6205,0.1025,0.1789,-5.2649,-6.1597
5338,25.486,9.5297,0.1066,0.1874,-5.2936,-6.1658
5339,25.496,9.4171,0.1094,0.1928,-5.2864,-6.1777
5340,25.505,9.2986,0.1114,0.1971,-5.3120,-6.1786
5341,25.516,9.1569,0.1129,0.2018,-5.3278,-6.1666
5342,25.525,8.9623,0.1144,0.2012,-5.3368,-6.1405
5343,25.535,8.6951,0.1148,0.1881,-5.3883,-6.1091
5344,25.545,8.3208,0.1146,0.1736,-5.4049,-6.1061
5345,25.555,7.8180,0.1126,0.1687,-5.3931,-6.1337
5346,25.564,7.2299,0.1088,0.1755,-5.4039,-6.1059
5347,25.575,6.6434,0.1042,0.1848,-5.4510,-6.1067
5348,25.584,6.1157,0.0993,0.1843,-5.4664,-6.0813
5349,25.594,5.5318,0.0977,0.1926,-5.4866,-6.0810
5350,25.604,4.9230,0.0976,0.1970,-5.4828,-6.0966
5351,25.614,4.3239,0.0987,0.2040,-5.5125,-6.0979
5352,25.624,3.7561,0.1016,0.2119,-5.4965,-6.0942
5353,25.633,3.3122,0.1067,0.2140,-5.5485,-6.0721
5354,25.643,3.0143,0.1128,0.2199,-5.5589,-6.0578
5355,25.653,2.8253,0.1195,0.2282,-5.5869,-6.0390
5356,25.663,2.7244,0.1265,0.2517,-5.6051,-6.0144
5357,25.673,2.6615,0.1342,0.2916,-5.6255,-6.0097
5358,25.684,2.4613,0.1455,0.2924,-5.6451,-5.9852
5359,25.693,2.2255,0.1523,0.3036,-5.6964,-5.9848
5360,25.703,2.0678,0.1602,0.3081,-5.6978,-6.0034
5361,25.713,1.9494,0.1710,0.3087,-5.7118,-5.9665
5362,25.723,1.7879,0.1754,0.3743,-5.7056,-5.9346
5363,25.733,1.6549,0.1749,0.4352,-5.7438,-5.9245
5364,25.742,1.6433,0.1732,0.4854,-5.7454,-5.9071
5365,25.752,1.8747,0.1717,0.5439,-5.7976,-5.8984
5366,25.762,2.4386,0.1657,0.6178,-5.8173,-5.8683
5367,25.771,3.3383,0.1527,0.6582,-5.8421,-5.8606
5368,25.781,4.4462,0.1355,0.6468,-5.8697,-5.8212
5369,25.790,5.4412,0.1211,0.5987,-5.8878,-5.7978
5370,25.801,6.3522,0.1067,0.4660,-5.8814,-5.7983
5371,25.810,7.0573,0.0953,0.2886,-5.9173,-5.7597
5372,25.820,7.5053,0.0894,0.2121,-5.9412,-5.7367
5373,25.830,7.8168,0.0825,0.1822,-5.9432,-5.7631
5374,25.839,8.0818,0.0756,0.1741,-5.9623,-5.7046
5375,25.850,8.3118,0.0700,0.1601,-5.9910,-5.7198
5376,25.859,8.5053,0.0654,0.1596,-6.0105,-5.6871
5377,25.868,8.6643,0.0605,0.1695,-6.0045,-5.7094
5378,25.878,8.8488,0.0523,0.1770,-6.0659,-5.7075
5379,25.888,9.0667,0.0437,0.1803,-6.0484,-5.6884
5380,25.898,9.2729,0.0410,0.1707,-6.0678,-5.6600
5381,25.907,9.4440,0.0425,0.1447,-6.0877,-5.6757
5382,25.916,9.5672,0.0443,0.1324,-6.1152,-5.6270
5383,25.926,9.7115,0.0476,0.1241,-6.1526,-5.6131
5384,25.936,9.8146,0.0509,0.1175,-6.1700,-5.5872
5385,25.945,9.8204,0.0488,0.1234,-6.1750,-5.6082
5386,25.955,9.7609,0.0476,0.1163,-6.2165,-5.5737
5387,25.966,9.6877,0.0503,0.1230,-6.2082,-5.5880
5388,25.975,9.5629,0.0536,0.1157,-6.2510,-5.5830
5389,25.984,9.4146,0.0594,0.1138,-6.2543,-5.5450
5390,25.994,9.2157,0.0634,0.1221,-6.2569,-5.5144
5391,26.004,9.0464,0.0643,0.1337,-6.3029,-5.5102
5392,26.014,8.8463,0.0640,0.1361,-6.3136,-5.4606
5393,26.024,8.6209,0.0650,0.1471,-6.3144,-5.4520
5394,26.033,8.4298,0.0671,0.1532,-6.3387,-5.4567
5395,26.043,8.2354,0.0685,0.1582,-6.3488,-5.4219
5396,26.052,8.0844,0.0693,0.1630,-6.3798,-5.3742
5397,26.061,7.9632,0.0708,0.1717,-6.3735,-5.4028
5398,26.072,7.9436,0.0737,0.1829,-6.3754,-5.3629
5399,26.081,8.0646,0.0774,0.1884,-6.3723,-5.3789
5400,26.092,8.2961,0.0812,0.1997,-6.3888,-5.3624
5401,26.101,8.6336,0.0847,0.2119,-6.4289,-5.3221
5402,26.111,9.1017,0.0892,0.2186,-6.4246,-5.3102
5403,26.120,9.6879,0.0929,0.2195,-6.4273,-5.2948
5404,26.129,10.2848,0.0957,0.2099,-6.4546,-5.3050
5405,26.140,10.8622,0.0966,0.1786,-6.4678,-5.2620
5406,26.149,11.4119,0.0954,0.1620,-6.4657,-5.2333
5407,26.158,11.9209,0.0935,0.1492,-6.4869,-5.2580
5408,26.168,12.3793,0.0908,0.1317,-6.4791,-5.2300
5409,26.178,12.7287,0.0895,0.1009,-6.5172,-5.2545
5410,26.187,12.9906,0.0891,0.0814,-6.5240,-5.2324
5411,26.198,13.1653,0.0895,0.0751,-6.5592,-5.2194
5412,26.207,13.2775,0.0874,0.0882,-6.5769,-5.1930
5413,26.217,13.3391,0.0846,0.1060,-6.5616,-5.2220
5414,26.227,13.4312,0.0819,0.1151,-6.5818,-5.1592
5415,26.236,13.4591,0.0773,0.1288,-6.6118,-5.1148
5416,26.245,13.4961,0.0751,0.1392,-6.6449,-5.1047
5417,26.255,13.4926,0.0763,0.1427,-6.6047,-5.0840
5418,26.264,13.4458,0.0796,0.1514,-6.6282,-5.0850
5419,26.275,13.4051,0.0832,0.1664,-6.6506,-5.0629
5420,26.284,13.3734,0.0868,0.1709,-6.6667,-5.0242
5421,26.293,13.3940,0.0917,0.1801,-6.6944,-4.9681
5422,26.304,13.4207,0.1008,0.1886,-6.6968,-4.9645
5423,26.313,13.5076,0.1094,0.2017,-6.7147,-4.9591
5424,26.323,13.6432,0.1169,0.2099,-6.7400,-4.9401
5425,26.332,13.7702,0.1230,0.2174,-6.7474,-4.9484
5426,26.341,13.9736,0.1280,0.2237,-6.7669,-4.9351
5427,26.351,14.1895,0.1344,0.2301,-6.7837,-4.9352
5428,26.361,14.4082,0.1377,0.2363,-6.8027,-4.8904
5429,26.371,14.6234,0.1413,0.2402,-6.8120,-4.8802
5430,26.380,14.8711,0.1454,0.2358,-6.8292,-4.8541
5431,26.390,15.1049,0.1481,0.2235,-6.8174,-4.8567
5432,26.400,15.2890,0.1495,0.2245,-6.8596,-4.8191
5433,26.410,15.4303,0.1499,0.2192,-6.8647,-4.8000
5434,26.419,15.5848,0.1488,0.2247,-6.8649,-4.7773
5435,26.430,15.7266,0.1476,0.2336,-6.8805,-4.7641
5436,26.439,15.8791,0.1463,0.2363,-6.8833,-4.8217
5437,26.449,16.0376,0.1459,0.2378,-6.8877,-4.7697
5438,26.460,16.1826,0.1456,0.2477,-6.9143,-4.7567
5439,26.470,16.3333,0.1458,0.2464,-6.9217,-4.7158
5440,26.480,16.4511,0.1465,0.2497,-6.9299,-4.7214
5441,26.490,16.5559,0.1490,0.2528,-6.9188,-4.7086
5442,26.500,16.6373,0.1520,0.2531,-6.9303,-4.6802
5443,26.510,16.7228,0.1551,0.2504,-6.9158,-4.6525
5444,26.520,16.7758,0.1579,0.2511,-6.9514,-4.6653
5445,26.531,16.8381,0.1608,0.2506,-6.9548,-4.6519
5446,26.541,16.8354,0.1645,0.2544,-6.9661,-4.6364
5447,26.550,16.7878,0.1674,0.2476,-6.9789,-4.6020
5448,26.562,16.6596,0.1705,0.2468,-7.0032,-4.5862
5449,26.571,16.3651,0.1746,0.2414,-7.0006,-4.5785
5450,26.582,15.9128,0.1775,0.2382,-7.0080,-4.5902
5451,26.592,15.2614,0.1804,0.2362,-7.0626,-4.5441
5452,26.603,14.3851,0.1834,0.2367,-7.0482,-4.5046
5453,26.612,13.2666,0.1856,0.2450,-7.0723,-4.5042
5454,26.622,12.0543,0.1871,0.2500,-7.1164,-4.4742
5455,26.632,10.8815,0.1885,0.2446,-7.0836,-4.4670
5456,26.642,9.6884,0.1890,0.2479,-7.0882,-4.4589
5457,26.652,8.5867,0.1914,0.2478,-7.1044,-4.4212
5458,26.661,7.6626,0.1961,0.2480,-7.1368,-4.4321
5459,26.672,6.9174,0.2041,0.2545,-7.1328,-4.4230
5460,26.681,6.4128,0.2135,0.2602,-7.1354,-4.3992
5461,26.690,6.1481,0.2238,0.2715,-7.1530,-4.4009
5462,26.700,6.0954,0.2352,0.2802,-7.1603,-4.3846
5463,26.709,6.2597,0.2457,0.3008,-7.1568,-4.3876
5464,26.719,6.5202,0.2613,0.3185,-7.1527,-4.4234
5465,26.728,7.2217,0.2681,0.3231,-7.1752,-4.4012
5466,26.738,7.9802,0.2652,0.3102,-7.1695,-4.3837
5467,26.748,8.5744,0.2511,0.3291,-7.2036,-4.4323
5468,26.758,9.1052,0.2393,0.3098,-7.2272,-4.3700
5469,26.767,9.3125,0.2258,0.2611,-7.1916,-4.3069
5470,26.778,9.0906,0.2132,0.1752,-7.1732,-4.3119
5471,26.787,8.6455,0.1998,0.1446,-7.1978,-4.2767
5472,26.797,8.0523,0.1896,0.1355,-7.1962,-4.2836
5473,26.807,7.3865,0.1823,0.1369,-7.2017,-4.2262
5474,26.816,6.6101,0.1750,0.1390,-7.2187,-4.2243
5475,26.826,5.8553,0.1674,0.1337,-7.2298,-4.2057
5476,26.837,5.1800,0.1631,0.1405,-7.2328,-4.2068
5477,26.846,4.7106,0.1638,0.1439,-7.2395,-4.2108
5478,26.855,4.4009,0.1680,0.1626,-7.2574,-4.1901
5479,26.866,4.1462,0.1698,0.2097,-7.2746,-4.1687
5480,26.875,3.8110,0.1737,0.2675,-7.2874,-4.1172
5481,26.885,3.4471,0.1893,0.2881,-7.2640,-4.0878
5482,26.894,3.1485,0.2101,0.3327,-7.2840,-4.1315
5483,26.904,3.0634,0.2181,0.4061,-7.2920,-4.1329
5484,26.913,3.1490,0.2214,0.5526,-7.2990,-4.0922
5485,26.923,3.5523,0.2240,0.7383,-7.2967,-4.0927
5486,26.933,4.4241,0.2165,0.8088,-7.3273,-4.0728
5487,26.942,5.1698,0.2062,0.8084,-7.3381,-4.0449
5488,26.952,5.8006,0.1919,0.7077,-7.3330,-4.0270
5489,26.961,6.5500,0.1765,0.5088,-7.3599,-4.0091
5490,26.970,7.3323,0.1599,0.3619,-7.3587,-3.9922
5491,26.980,8.0571,0.1489,0.2887,-7.3578,-3.9982
5492,26.989,8.6881,0.1470,0.2268,-7.3557,-3.9781
5493,27.000,9.2847,0.1482,0.2396,-7.3563,-3.9563
5494,27.009,9.7829,0.1511,0.2483,-7.3758,-3.9691
5495,27.019,10.2250,0.1414,0.1671,-7.3816,-3.9307
5496,27.030,10.5747,0.1278,0.1343,-7.3936,-3.9369
5497,27.040,10.8578,0.1186,0.1228,-7.3642,-3.8988
5498,27.049,11.1421,0.1139,0.1217,-7.3932,-3.8669
5499,27.059,11.4388,0.1086,0.1421,-7.4095,-3.8669
5500,27.069,11.7073,0.1063,0.1635,-7.4204,-3.8780
5501,27.079,11.9367,0.1055,0.1737,-7.3938,-3.8286
5502,27.090,12.0721,0.1016,0.1770,-7.4160,-3.8152
5503,27.100,12.1013,0.0908,0.1728,-7.4150,-3.7934
5504,27.111,12.0761,0.0825,0.1875,-7.4357,-3.7571
5505,27.122,12.0455,0.0853,0.1798,-7.4512,-3.7386
5506,27.131,12.0268,0.0929,0.1867,-7.4572,-3.7265
5507,27.143,12.0235,0.0930,0.1926,-7.4331,-3.7148
5508,27.152,12.0296,0.0888,0.2005,-7.4594,-3.6925
5509,27.162,12.0534,0.0870,0.2024,-7.4522,-3.6894
5510,27.172,12.0703,0.0960,0.2056,-7.4818,-3.6335
5511,27.181,12.0860,0.1070,0.2160,-7.4956,-3.6275
5512,27.190,12.0961,0.1160,0.2199,-7.4847,-3.6114
5513,27.200,12.1307,0.1235,0.2282,-7.4898,-3.6009
5514,27.210,12.1549,0.1284,0.2317,-7.5027,-3.5820
5515,27.220,12.1458,0.1328,0.2362,-7.4973,-3.5298
5516,27.230,12.1500,0.1365,0.2387,-7.5030,-3.5362
5517,27.239,12.1873,0.1391,0.2416,-7.5169,-3.4673
5518,27.249,12.2149,0.1399,0.2460,-7.5063,-3.4625
5519,27.258,12.2601,0.1416,0.2502,-7.5136,-3.4357
5520,27.268,12.3812,0.1429,0.2512,-7.5118,-3.4423
5521,27.278,12.5343,0.1422,0.2533,-7.5113,-3.4763
5522,27.288,12.7044,0.1426,0.2579,-7.5385,-3.4350
5523,27.298,12.9175,0.1432,0.2604,-7.5485,-3.4285
5524,27.306,13.1640,0.1427,0.2594,-7.5589,-3.4204
5525,27.317,13.4308,0.1423,0.2633,-7.5518,-3.3969
5526,27.326,13.8034,0.1420,0.2612,-7.5684,-3.3909
5527,27.337,14.1851,0.1418,0.2461,-7.6029,-3.3525
5528,27.346,14.5137,0.1409,0.2353,-7.5702,-3.3444
5529,27.356,14.7842,0.1397,0.2310,-7.5853,-3.3751
5530,27.366,15.0394,0.1386,0.2368,-7.6292,-3.2899
5531,27.375,15.2507,0.1378,0.2394,-7.6327,-3.2688
5532,27.384,15.4516,0.1378,0.2383,-7.6660,-3.2756
5533,27.395,15.5921,0.1375,0.2451,-7.6569,-3.2748
5534,27.404,15.7235,0.1377,0.2555,-7.6830,-3.2375
5535,27.413,15.8397,0.1380,0.2543,-7.6566,-3.2395
5536,27.424,15.9704,0.1398,0.2515,-7.6843,-3.1808
5537,27.433,16.0028,0.1424,0.2639,-7.6874,-3.1191
5538,27.443,16.0746,0.1453,0.2663,-7.6769,-3.1210
5539,27.452,16.1441,0.1497,0.2644,-7.6641,-3.1100
5540,27.461,16.2250,0.1540,0.2632,-7.6827,-3.0860
5541,27.472,16.2998,0.1584,0.2676,-7.6858,-3.0754
5542,27.481,16.4220,0.1630,0.2692,-7.6928,-3.0396
5543,27.492,16.5558,0.1678,0.2678,-7.6849,-3.0053
5544,27.501,16.7492,0.1720,0.2628,-7.6998,-3.0120
5545,27.511,16.9369,0.1756,0.2598,-7.7222,-2.9860
5546,27.521,17.0720,0.1793,0.2615,-7.7123,-2.9513
5547,27.530,17.2315,0.1823,0.2569,-7.7298,-2.9107
5548,27.540,17.3352,0.1861,0.2600,-7.7306,-2.8971
5549,27.550,17.4881,0.1884,0.2541,-7.7068,-2.8644
5550,27.561,17.7060,0.1907,0.2518,-7.7166,-2.8146
5551,27.571,17.8791,0.1928,0.2550,-7.7361,-2.8126
5552,27.581,18.1198,0.1951,0.2502,-7.7574,-2.7974
5553,27.591,18.2439,0.1962,0.2489,-7.7546,-2.7648
5554,27.601,18.3310,0.1970,0.2472,-7.7518,-2.7754
5555,27.611,18.3445,0.1985,0.2561,-7.7517,-2.7099
5556,27.622,18.2656,0.1997,0.2523,-7.7638,-2.7095
5557,27.633,18.0926,0.2004,0.2517,-7.7693,-2.7194
5558,27.642,17.8365,0.2010,0.2436,-7.7926,-2.6505
5559,27.653,17.5164,0.2028,0.2572,-7.7905,-2.6810
5560,27.663,17.1680,0.2051,0.2515,-7.7809,-2.6564
5561,27.674,16.8256,0.2077,0.2551,-7.7743,-2.6373
5562,27.684,16.5325,0.2089,0.2542,-7.8076,-2.5868
5563,27.694,16.2630,0.2104,0.2496,-7.8144,-2.5781
5564,27.705,16.0471,0.2122,0.2564,-7.8361,-2.5934
5565,27.714,15.8885,0.2152,0.2561,-7.8348,-2.5790
5566,27.725,15.7963,0.2183,0.2576,-7.8335,-2.5370
5567,27.735,15.7472,0.2193,0.2507,-7.8451,-2.5149
5568,27.744,15.7040,0.2196,0.2508,-7.8269,-2.4862
5569,27.755,15.6774,0.2179,0.2537,-7.8492,-2.4868
5570,27.765,15.7467,0.2133,0.2444,-7.8821,-2.4277
5571,27.776,15.9491,0.2092,0.2396,-7.8789,-2.4510
5572,27.786,16.2730,0.2033,0.2333,-7.8951,-2.4425
5573,27.796,16.6972,0.1980,0.2349,-7.9045,-2.4259
5574,27.806,17.2573,0.1947,0.2237,-7.9130,-2.3947
5575,27.817,17.8079,0.1889,0.2180,-7.9059,-2.3349
5576,27.826,18.2897,0.1847,0.2101,-7.8965,-2.3424
5577,27.836,18.7449,0.1813,0.1946,-7.9085,-2.3133
5578,27.847,19.1853,0.1827,0.1338,-7.9290,-2.2779
5579,27.856,19.4762,0.1827,0.0952,-7.9492,-2.2793
5580,27.867,19.7161,0.1819,0.0798,-7.9414,-2.2644
5581,27.876,19.8156,0.1795,0.0222,-7.9331,-2.2326
5582,27.887,19.8557,0.1739,0.0263,-7.9400,-2.2537
5583,27.897,19.8625,0.1776,-0.0140,-7.9491,-2.2227
5584,27.907,19.8450,0.1771,-0.0333,-7.9767,-2.1944
5585,27.918,19.7748,0.1753,-0.0213,-7.9637,-2.1344
5586,27.928,19.6896,0.1754,0.0082,-7.9500,-2.1784
5587,27.938,19.6510,0.1733,0.0483,-7.9750,-2.1692
5588,27.947,19.5992,0.1667,0.0811,-7.9662,-2.1417
5589,27.959,19.4415,0.1652,0.0986,-7.9724,-2.1201
5590,27.969,19.1972,0.1656,0.1203,-7.9806,-2.0927
5591,27.978,18.9032,0.1668,0.1362,-7.9742,-2.0990
5592,27.990,18.5209,0.1678,0.1287,-7.9601,-2.0982
5593,27.999,18.0593,0.1703,0.1490,-7.9900,-2.1126
5594,28.010,17.5911,0.1751,0.1546,-8.0069,-2.0294
5595,28.021,17.0776,0.1815,0.1554,-7.9848,-2.0415
5596,28.031,16.5749,0.1901,0.1601,-7.9922,-2.0595
5597,28.041,16.1069,0.1944,0.1670,-7.9898,-2.0361
5598,28.050,15.6357,0.2004,0.1686,-7.9930,-1.9936
5599,28.062,15.1405,0.2065,0.1726,-7.9969,-1.9835
5600,28.072,14.7102,0.2076,0.1847,-8.0019,-1.9638
5601,28.082,14.3238,0.2084,0.1860,-8.0219,-1.9364
5602,28.093,13.9227,0.2084,0.1886,-7.9934,-1.9385
5603,28.102,13.5297,0.2068,0.1972,-8.0136,-1.9519
5604,28.113,13.1888,0.2022,0.2021,-8.0164,-1.9245
5605,28.123,12.8479,0.1948,0.2092,-8.0095,-1.8774
5606,28.135,12.5077,0.1873,0.2050,-8.0264,-1.9014
5607,28.144,12.1885,0.1822,0.2158,-8.0173,-1.8968
5608,28.154,11.9137,0.1778,0.2169,-8.0091,-1.8786
5609,28.165,11.5989,0.1729,0.2253,-8.0223,-1.8818
5610,28.175,11.3280,0.1690,0.2282,-8.0080,-1.8639
5611,28.186,11.0726,0.1651,0.2313,-7.9841,-1.8166
5612,28.196,10.9161,0.1629,0.2355,-8.0274,-1.7559
5613,28.206,10.8872,0.1601,0.2392,-8.0254,-1.7851
5614,28.217,11.0220,0.1582,0.2485,-8.0150,-1.7563
5615,28.226,11.3781,0.1566,0.2596,-8.0480,-1.7325
5616,28.237,11.9587,0.1561,0.2675,-8.0662,-1.6808
5617,28.247,12.7596,0.1529,0.2670,-8.0763,-1.7056
5618,28.257,13.7352,0.1491,0.2382,-8.0779,-1.6944
5619,28.268,14.7985,0.1478,0.1922,-8.0813,-1.6782
5620,28.277,15.8375,0.1474,0.1272,-8.1027,-1.6732
5621,28.288,16.8041,0.1436,0.0822,-8.1015,-1.6628
5622,28.298,17.7401,0.1383,0.0526,-8.1096,-1.6875
5623,28.308,18.3927,0.1332,0.0380,-8.1077,-1.6215
5624,28.318,18.7055,0.1280,0.0101,-8.1215,-1.6343
5625,28.330,18.8332,0.1242,-0.0032,-8.1422,-1.6375
5626,28.339,18.8247,0.1169,0.0007,-8.1366,-1.6489
5627,28.350,18.6415,0.1163,0.0327,-8.1318,-1.6326
5628,28.360,18.4907,0.1096,0.0553,-8.1549,-1.6184
5629,28.371,18.2784,0.1056,0.0676,-8.1466,-1.6222
5630,28.380,17.8993,0.1016,0.0893,-8.1250,-1.5912
5631,28.390,17.6449,0.0949,0.1215,-8.1321,-1.5973
5632,28.401,17.2389,0.0917,0.1224,-8.1394,-1.6122
5633,28.411,16.7509,0.0899,0.1254,-8.1653,-1.5511
5634,28.421,16.2383,0.0890,0.1327,-8.1440,-1.5714
5635,28.432,15.6634,0.0936,0.1334,-8.1398,-1.5507
5636,28.442,15.0978,0.1022,0.1480,-8.1612,-1.5545
5637,28.452,14.4787,0.1131,0.1520,-8.1301,-1.5276
5638,28.463,13.8297,0.1218,0.1509,-8.1258,-1.5225
5639,28.474,13.1099,0.1314,0.1586,-8.1123,-1.5245
5640,28.485,12.2737,0.1391,0.1635,-8.1310,-1.5137
5641,28.495,11.5110,0.1427,0.1666,-8.1184,-1.4942
5642,28.506,10.6872,0.1500,0.1722,-8.1300,-1.5362
5643,28.516,9.9154,0.1549,0.1779,-8.0735,-1.5175
5644,28.526,9.1017,0.1617,0.1868,-8.0744,-1.5099
5645,28.537,8.3288,0.1683,0.1910,-8.0655,-1.5575
5646,28.546,7.5733,0.1727,0.1911,-8.0550,-1.5480
